Timestamp,Machine,Code,Shift,From Status,To Status,Updated By,Note
2026-08-18 07:28:36,BR9-CH6,BR9-CH6,day,idle,running,Administrator,Bulk start (all machines)
2026-08-18 07:28:36,BR8-CH5,BR8-CH5,day,idle,running,Administrator,Bulk start (all machines)
2026-08-18 07:28:36,BR7-CH4,BR7-CH4,day,idle,running,Administrator,Bulk start (all machines)
2026-08-18 07:28:36,BR6-W-TW2,BR6-W-TW2,day,idle,running,Administrator,Bulk start (all machines)
2026-08-18 07:28:36,BR5-W-CH3,BR5-W-CH3,day,idle,running,Administrator,Bulk start (all machines)
2026-08-18 07:28:36,BR4-W-CH2,BR4-W-CH2,day,idle,running,Administrator,Bulk start (all machines)
2026-08-18 07:28:36,BR3-W-TW1,BR3-W-TW1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-18 07:28:36,BR2-CH1,BR2-CH1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-18 07:28:36,BR1-UK1,BR1-UK1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-18 07:28:36,BR11-W-CH8,BR11-W-CH8,day,idle,running,Administrator,Bulk start (all machines)
2026-08-18 07:28:36,BR10-W-CH7,BR10-W-CH7,day,idle,running,Administrator,Bulk start (all machines)
2026-08-18 07:28:36,AR/CJ-TR1,AR-CJ-TR1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-18 07:28:36,AB7-TR3,AB7-TR3,day,idle,running,Administrator,Bulk start (all machines)
2026-08-18 07:28:36,AB6-TR2,AB6-TR2,day,idle,running,Administrator,Bulk start (all machines)
2026-08-18 07:28:36,AB5-TR1,AB5-TR1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-18 07:28:36,AB4-CH2,AB4-CH2,day,idle,running,Administrator,Bulk start (all machines)
2026-08-18 07:28:36,AB3-CH1,AB3-CH1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-18 07:28:36,AB2-TW2,AB2-TW2,day,idle,running,Administrator,Bulk start (all machines)
2026-08-18 07:28:36,AB1-TW1,AB1-TW1,day,running,running,Administrator,Bulk start (all machines)
2026-08-17 17:17:36,AB1-TW1,AB1-TW1,day,idle,running,Administrator,Electrical
2026-08-17 09:13:45,BR4-W-CH2,BR4-W-CH2,day,idle,running,Administrator,
2026-08-17 09:10:31,LD1-TW1,LD1-TW1,day,idle,running,Administrator,Run started
2026-08-17 08:42:37,WT2-TW1,WT2-TW1,day,running,running,Administrator,
2026-08-17 08:42:36,WT2-TW1,WT2-TW1,day,running,running,Administrator,Run started
2026-08-17 08:42:31,WT1-CH1,WT1-CH1,day,running,running,Administrator,
2026-08-17 08:42:30,WT1-CH1,WT1-CH1,day,running,running,Administrator,Run started
2026-08-17 08:42:28,SH4-CH4,SH4-CH4,day,running,running,Administrator,
2026-08-17 08:42:27,SH4-CH4,SH4-CH4,day,running,running,Administrator,Run started
2026-08-17 08:42:25,SH3-CH3,SH3-CH3,day,running,running,Administrator,
2026-08-17 08:42:23,SH3-CH3,SH3-CH3,day,running,running,Administrator,Run started
2026-08-17 08:42:19,PS2-TW2,PS2-TW2,day,running,running,Administrator,
2026-08-17 08:42:17,PS2-TW2,PS2-TW2,day,running,running,Administrator,Run started
2026-08-17 08:42:14,PS2-TW2,PS2-TW2,day,running,running,Administrator,
2026-08-17 08:42:12,PS1-TW1,PS1-TW1,day,running,running,Administrator,
2026-08-17 08:42:10,PS1-TW1,PS1-TW1,day,running,running,Administrator,Run started
2026-08-17 08:42:08,LT2-CH1,LT2-CH1,day,running,running,Administrator,
2026-08-17 08:42:07,LT2-CH1,LT2-CH1,day,running,running,Administrator,Run started
2026-08-17 08:41:57,LT1-VT1,LT1-VT1,day,running,running,Administrator,
2026-08-17 08:41:56,LT1-VT1,LT1-VT1,day,running,running,Administrator,Run started
2026-08-17 08:41:53,LD2-GR1,LD2-GR1,day,running,running,Administrator,
2026-08-17 08:41:45,LD2-GR1,LD2-GR1,day,running,running,Administrator,
2026-08-17 08:41:44,LD2-GR1,LD2-GR1,day,running,running,Administrator,Run started
2026-08-17 08:41:38,LD2-GR1,LD2-GR1,day,running,running,Administrator,
2026-08-17 08:41:33,LD1-TW1,LD1-TW1,day,running,running,Administrator,
2026-08-17 08:41:32,LD1-TW1,LD1-TW1,day,running,running,Administrator,Run started
2026-08-17 08:41:29,HR1-CH1,HR1-CH1,day,running,running,Administrator,
2026-08-17 08:41:28,HR1-CH1,HR1-CH1,day,running,running,Administrator,Run started
2026-08-17 08:41:17,DECO-GR1,DECO-GR1,day,running,running,Administrator,
2026-08-17 08:41:16,DECO-GR1,DECO-GR1,day,running,running,Administrator,Run started
2026-08-17 08:41:13,CM1-CH1,CM1-CH1,day,running,running,Administrator,
2026-08-17 08:41:12,CM1-CH1,CM1-CH1,day,running,running,Administrator,Run started
2026-08-17 08:41:10,CL4-TW1,CL4-TW1,day,running,running,Administrator,
2026-08-17 08:41:09,CL4-TW1,CL4-TW1,day,running,running,Administrator,Run started
2026-08-17 08:41:07,CL3-CH3,CL3-CH3,day,running,running,Administrator,
2026-08-17 08:41:06,CL3-CH3,CL3-CH3,day,running,running,Administrator,Run started
2026-08-17 08:41:03,CL2-CH2,CL2-CH2,day,running,running,Administrator,
2026-08-17 08:41:02,CL2-CH2,CL2-CH2,day,running,running,Administrator,Run started
2026-08-17 08:41:00,CL1-CH1,CL1-CH1,day,running,running,Administrator,
2026-08-17 08:40:59,CL1-CH1,CL1-CH1,day,running,running,Administrator,Run started
2026-08-17 08:40:57,BR6-W-TW2,BR6-W-TW2,day,running,running,Administrator,
2026-08-17 08:40:55,BR6-W-TW2,BR6-W-TW2,day,running,running,Administrator,Run started
2026-08-17 08:40:52,BR5-W-CH3,BR5-W-CH3,day,running,running,Administrator,
2026-08-17 08:40:51,BR5-W-CH3,BR5-W-CH3,day,running,running,Administrator,Run started
2026-08-17 08:40:49,BR4-W-CH2,BR4-W-CH2,day,running,running,Administrator,
2026-08-17 08:40:48,BR4-W-CH2,BR4-W-CH2,day,running,running,Administrator,Run started
2026-08-17 08:40:45,BR3-W-TW1,BR3-W-TW1,day,running,running,Administrator,
2026-08-17 08:40:44,BR3-W-TW1,BR3-W-TW1,day,running,running,Administrator,Run started
2026-08-17 08:40:40,BR2-CH1,BR2-CH1,day,running,running,Administrator,
2026-08-17 08:40:39,BR2-CH1,BR2-CH1,day,running,running,Administrator,Run started
2026-08-17 08:40:37,BR11-W-CH8,BR11-W-CH8,day,running,running,Administrator,
2026-08-17 08:40:36,BR11-W-CH8,BR11-W-CH8,day,running,running,Administrator,Run started
2026-08-17 08:40:34,BR10-W-CH7,BR10-W-CH7,day,running,running,Administrator,
2026-08-17 08:40:33,BR10-W-CH7,BR10-W-CH7,day,running,running,Administrator,Run started
2026-08-17 08:40:21,BR1-UK1,BR1-UK1,day,running,running,Administrator,
2026-08-17 08:40:20,BR1-UK1,BR1-UK1,day,running,running,Administrator,Run started
2026-08-17 08:40:17,AR/CJ-TR1,AR-CJ-TR1,day,running,running,Administrator,
2026-08-17 08:40:16,AR/CJ-TR1,AR-CJ-TR1,day,running,running,Administrator,Run started
2026-08-17 08:40:14,AB7-TR3,AB7-TR3,day,running,running,Administrator,
2026-08-17 08:40:12,AB7-TR3,AB7-TR3,day,running,running,Administrator,Run started
2026-08-17 08:40:09,AB6-TR2,AB6-TR2,day,running,running,Administrator,
2026-08-17 08:40:08,AB6-TR2,AB6-TR2,day,running,running,Administrator,Run started
2026-08-17 08:40:04,AB5-TR1,AB5-TR1,day,running,running,Administrator,
2026-08-17 08:40:03,AB5-TR1,AB5-TR1,day,running,running,Administrator,Run started
2026-08-17 08:40:00,AB4-CH2,AB4-CH2,day,running,running,Administrator,
2026-08-17 08:39:58,AB4-CH2,AB4-CH2,day,running,running,Administrator,Run started
2026-08-17 08:39:53,AB3-CH1,AB3-CH1,day,running,running,Administrator,
2026-08-17 08:39:51,AB3-CH1,AB3-CH1,day,running,running,Administrator,Run started
2026-08-17 08:39:48,AB2-TW2,AB2-TW2,day,running,running,Administrator,
2026-08-17 08:39:47,AB2-TW2,AB2-TW2,day,running,running,Administrator,Run started
2026-08-17 08:39:39,AB1-TW1,AB1-TW1,day,running,running,Administrator,
2026-08-17 08:39:37,AB1-TW1,AB1-TW1,day,running,running,Administrator,Run started
2026-08-17 08:37:01,FABRICATION,FABRICATION,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,WT2-TW1,WT2-TW1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,WT1-CH1,WT1-CH1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,SH4-CH4,SH4-CH4,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,SH3-CH3,SH3-CH3,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,SH2-CH2,SH2-CH2,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,SH1-CH1,SH1-CH1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,PS3-TR1,PS3-TR1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,PS2-TW2,PS2-TW2,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,PS1-TW1,PS1-TW1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,LT2-CH1,LT2-CH1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,LT1-VT1,LT1-VT1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,LD2-GR1,LD2-GR1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,LD1-TW1,LD1-TW1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,HR1-CH1,HR1-CH1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,DECO-GR1,DECO-GR1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,CM1-CH1,CM1-CH1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,CL4-TW1,CL4-TW1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,CL3-CH3,CL3-CH3,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,CL2-CH2,CL2-CH2,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,CL1-CH1,CL1-CH1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,BR9-CH6,BR9-CH6,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,BR8-CH5,BR8-CH5,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,BR7-CH4,BR7-CH4,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,BR6-W-TW2,BR6-W-TW2,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,BR5-W-CH3,BR5-W-CH3,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,BR4-W-CH2,BR4-W-CH2,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,BR3-W-TW1,BR3-W-TW1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,BR2-CH1,BR2-CH1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,BR1-UK1,BR1-UK1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,BR11-W-CH8,BR11-W-CH8,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,BR10-W-CH7,BR10-W-CH7,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,AR/CJ-TR1,AR-CJ-TR1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,AB7-TR3,AB7-TR3,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,AB6-TR2,AB6-TR2,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,AB5-TR1,AB5-TR1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,AB4-CH2,AB4-CH2,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,AB3-CH1,AB3-CH1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,AB2-TW2,AB2-TW2,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:37:01,AB1-TW1,AB1-TW1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,FABRICATION,FABRICATION,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,WT2-TW1,WT2-TW1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,WT1-CH1,WT1-CH1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,SH4-CH4,SH4-CH4,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,SH3-CH3,SH3-CH3,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,SH2-CH2,SH2-CH2,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,SH1-CH1,SH1-CH1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,PS3-TR1,PS3-TR1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,PS2-TW2,PS2-TW2,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,PS1-TW1,PS1-TW1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,LT2-CH1,LT2-CH1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,LT1-VT1,LT1-VT1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,LD2-GR1,LD2-GR1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,LD1-TW1,LD1-TW1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,HR1-CH1,HR1-CH1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,DECO-GR1,DECO-GR1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,CM1-CH1,CM1-CH1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,CL4-TW1,CL4-TW1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,CL3-CH3,CL3-CH3,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,CL2-CH2,CL2-CH2,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,CL1-CH1,CL1-CH1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,BR9-CH6,BR9-CH6,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,BR8-CH5,BR8-CH5,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,BR7-CH4,BR7-CH4,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,BR6-W-TW2,BR6-W-TW2,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,BR5-W-CH3,BR5-W-CH3,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,BR4-W-CH2,BR4-W-CH2,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,BR3-W-TW1,BR3-W-TW1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,BR2-CH1,BR2-CH1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,BR1-UK1,BR1-UK1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,BR11-W-CH8,BR11-W-CH8,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,BR10-W-CH7,BR10-W-CH7,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,AR/CJ-TR1,AR-CJ-TR1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,AB7-TR3,AB7-TR3,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,AB6-TR2,AB6-TR2,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,AB5-TR1,AB5-TR1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,AB4-CH2,AB4-CH2,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,AB3-CH1,AB3-CH1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,AB2-TW2,AB2-TW2,day,idle,running,Administrator,Bulk start (all machines)
2026-08-17 08:34:13,AB1-TW1,AB1-TW1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,FABRICATION,FABRICATION,day,initial,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,WT2-TW1,WT2-TW1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,WT1-CH1,WT1-CH1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,SH4-CH4,SH4-CH4,day,initial,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,SH3-CH3,SH3-CH3,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,SH2-CH2,SH2-CH2,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,SH1-CH1,SH1-CH1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,PS3-TR1,PS3-TR1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,PS2-TW2,PS2-TW2,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,PS1-TW1,PS1-TW1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,LT2-CH1,LT2-CH1,day,out_of_order,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,LT1-VT1,LT1-VT1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,LD2-GR1,LD2-GR1,day,initial,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,LD1-TW1,LD1-TW1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,HR1-CH1,HR1-CH1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,DECO-GR1,DECO-GR1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,CM1-CH1,CM1-CH1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,CL4-TW1,CL4-TW1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,CL3-CH3,CL3-CH3,day,out_of_order,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,CL2-CH2,CL2-CH2,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,CL1-CH1,CL1-CH1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,BR9-CH6,BR9-CH6,day,idle,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,BR8-CH5,BR8-CH5,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,BR7-CH4,BR7-CH4,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,BR6-W-TW2,BR6-W-TW2,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,BR5-W-CH3,BR5-W-CH3,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,BR4-W-CH2,BR4-W-CH2,day,initial,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,BR3-W-TW1,BR3-W-TW1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,BR2-CH1,BR2-CH1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,BR1-UK1,BR1-UK1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,BR11-W-CH8,BR11-W-CH8,day,initial,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,BR10-W-CH7,BR10-W-CH7,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,AR/CJ-TR1,AR-CJ-TR1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,AB7-TR3,AB7-TR3,day,idle,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,AB6-TR2,AB6-TR2,day,idle,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,AB5-TR1,AB5-TR1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,AB4-CH2,AB4-CH2,day,idle,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,AB3-CH1,AB3-CH1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,AB2-TW2,AB2-TW2,day,idle,running,Administrator,Bulk start (all machines)
2026-08-15 16:37:21,AB1-TW1,AB1-TW1,day,idle,running,Administrator,Bulk start (all machines)
2026-08-15 16:33:50,WT2-TW1,WT2-TW1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:33:50,WT1-CH1,WT1-CH1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:33:50,SH3-CH3,SH3-CH3,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:33:50,SH2-CH2,SH2-CH2,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:33:50,SH1-CH1,SH1-CH1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:33:50,PS3-TR1,PS3-TR1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:33:50,PS2-TW2,PS2-TW2,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:33:50,PS1-TW1,PS1-TW1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:33:50,LT1-VT1,LT1-VT1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:33:50,HR1-CH1,HR1-CH1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:33:50,DECO-GR1,DECO-GR1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:33:50,CM1-CH1,CM1-CH1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:33:50,CL4-TW1,CL4-TW1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:33:50,CL2-CH2,CL2-CH2,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:33:50,CL1-CH1,CL1-CH1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:33:50,BR8-CH5,BR8-CH5,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:33:50,BR7-CH4,BR7-CH4,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:33:50,BR6-W-TW2,BR6-W-TW2,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:33:50,BR5-W-CH3,BR5-W-CH3,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:33:50,BR3-W-TW1,BR3-W-TW1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:33:50,BR2-CH1,BR2-CH1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:33:50,BR1-UK1,BR1-UK1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:33:50,BR10-W-CH7,BR10-W-CH7,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:31:42,WT2-TW1,WT2-TW1,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:31:42,WT1-CH1,WT1-CH1,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:31:42,SH3-CH3,SH3-CH3,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:31:42,SH2-CH2,SH2-CH2,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:31:42,SH1-CH1,SH1-CH1,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:31:42,PS3-TR1,PS3-TR1,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:31:42,PS2-TW2,PS2-TW2,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:31:42,PS1-TW1,PS1-TW1,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:31:42,LT1-VT1,LT1-VT1,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:31:42,HR1-CH1,HR1-CH1,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:31:42,DECO-GR1,DECO-GR1,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:31:42,CM1-CH1,CM1-CH1,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:31:42,CL4-TW1,CL4-TW1,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:31:42,CL2-CH2,CL2-CH2,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:31:42,CL1-CH1,CL1-CH1,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:31:42,BR8-CH5,BR8-CH5,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:31:42,BR7-CH4,BR7-CH4,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:31:42,BR6-W-TW2,BR6-W-TW2,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:31:42,BR5-W-CH3,BR5-W-CH3,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:31:42,BR3-W-TW1,BR3-W-TW1,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:31:42,BR2-CH1,BR2-CH1,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:31:42,BR1-UK1,BR1-UK1,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:31:42,BR10-W-CH7,BR10-W-CH7,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:31:42,AR/CJ-TR1,AR-CJ-TR1,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:31:21,WT2-TW1,WT2-TW1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:31:21,WT1-CH1,WT1-CH1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:31:21,SH3-CH3,SH3-CH3,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:31:21,SH2-CH2,SH2-CH2,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:31:21,SH1-CH1,SH1-CH1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:31:21,PS3-TR1,PS3-TR1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:31:21,PS2-TW2,PS2-TW2,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:31:21,PS1-TW1,PS1-TW1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:31:21,LT1-VT1,LT1-VT1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:31:21,HR1-CH1,HR1-CH1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:31:21,DECO-GR1,DECO-GR1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:31:21,CM1-CH1,CM1-CH1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:31:21,CL4-TW1,CL4-TW1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:31:21,CL2-CH2,CL2-CH2,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:31:21,CL1-CH1,CL1-CH1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:31:21,BR8-CH5,BR8-CH5,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:31:21,BR7-CH4,BR7-CH4,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:31:21,BR6-W-TW2,BR6-W-TW2,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:31:21,BR5-W-CH3,BR5-W-CH3,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:31:21,BR3-W-TW1,BR3-W-TW1,day,running,running,Administrator,Bulk start (all machines)
